PageRank	Ids
0.00011987702575208303	904913
0.00011972975758744143	173336
0.00011972907715462858	819972
0.00011951768754977874	639233
0.00011942699947655145	89958
0.0001194238494445746	572100
0.00011941013548871404	650389
0.00011935739853164123	407693
0.0001193194264249109	98937
0.0001193082544619828	141369
0.00011926135327642096	784552
0.00011924644904149625	281882
0.00011920345885757416	52073
0.00011920345885757416	140086
0.00011920345885757416	570692
0.00011920345885757416	654034
0.00011919067160972433	248473
0.00011917730314842746	433912
0.00011916901510381	783198
0.00011904628753529269	130242
0.000119028646683978	315504
0.00011893452338031235	95020
0.00011889349176670708	813612
0.0001188755161803645	564077
0.00011880452344238253	356223
0.00011878715317264273	523682
0.0001187061841976181	117693
0.00011863200462155772	144678
0.00011859721259255337	172716
0.00011829981772435477	48009
0.00011827025171702894	169877
0.00011825922421948913	223
0.00011825922421948913	31435
0.00011825922421948913	69870
0.00011825922421948913	138754
0.00011825922421948913	195587
0.00011825922421948913	419217
0.00011825922421948913	606635
0.00011825922421948913	880810
0.00011825922421948912	42
0.00011825922421948912	123804
0.00011825922421948912	178983
0.00011825922421948912	193068
0.00011825922421948912	193988
0.00011825922421948912	232911
0.00011825922421948912	274428
0.00011825922421948912	399263
0.00011825922421948912	486172
0.00011825922421948912	691463
0.00011825922421948912	741005
0.00011825922421948912	842118
0.00011825922421948912	912178
0.00011825922421948912	82
0.00011825922421948912	279176
0.00011825922421948912	630850
0.00011825922421948912	650279
0.00011825922421948912	91
0.00011825922421948912	106655
0.00011825922421948912	261111
0.00011825922421948912	463076
0.00011825922421948912	551291
0.00011825922421948912	557117
0.00011825922421948912	638384
0.00011825922421948912	769098
0.00011825922421948912	878156
0.00011825922421948912	878490
0.00011825922421948912	102
0.00011825922421948912	493731
0.00011825922421948912	590960
0.00011825922421948912	735590
0.00011825922421948912	769753
0.00011825922421948912	164
0.00011825922421948912	226958
0.00011825922421948912	406031
0.00011825922421948912	455015
0.00011825922421948912	515760
0.00011825922421948912	176
0.00011825922421948912	173970
0.00011825922421948912	383990
0.00011825922421948912	401685
0.00011825922421948912	653855
0.00011825922421948912	676517
0.00011825922421948912	746249
0.00011825922421948912	752248
0.00011825922421948912	815993
0.00011825922421948912	870150
0.00011825922421948912	907071
0.00011825922421948912	213
0.00011825922421948912	382293
0.00011825922421948912	228
0.00011825922421948912	207025
0.00011825922421948912	272
0.00011825922421948912	822385
0.00011825922421948912	306
0.00011825922421948912	532607
0.00011824142589669239	274497
0.0001182133211286174	463814
0.0001181599825575412	678936
0.00011814555585048362	240041
0.00011813323815218626	811872
0.00011811619976687099	450832
0.00011800524008619144	748086
0.0001179993599640104	231996
0.00011792858872779193	661248
0.00011792668056146083	421957
0.00011791344122936811	434679
0.00011787093738851453	748838
0.0001178544749509325	244227
0.0001178544749509325	681221
0.00011776936306043472	704220
0.00011760944826223918	181398
0.00011751980856563923	735012
0.00011742981609658563	63093
0.00011742981609658563	213769
0.00011735875230751649	176167
0.00011733090265885817	267308
0.00011730372481222098	329149
0.00011730051068997146	817894
0.00011724843240039071	345681
0.00011716896921200551	529009
0.00011714569738045969	715625
0.00011712298686145214	781692
0.00011711491472859193	232530
0.00011710082411100898	848616
0.00011709707656892523	709986
0.00011708221236632127	482333
0.00011706241208077101	231251
0.00011703726677411579	433704
0.00011698615878484518	673553
0.00011697802560635124	165864
0.00011686170458856061	101821
0.00011682358358765085	161520
0.00011682110513987094	229852
0.0001168187529046467	280549
0.00011681652045472955	404936
0.00011681440169015966	756541
0.00011681246535905002	39772
0.00011681239082161401	878516
0.00011677662807115648	230467
0.00011670000593834319	574730
0.00011668198657546657	364297
0.0001166554578739459	593636
0.0001165658496022538	381637
0.00011656098913519859	211982
0.00011655721414235436	86818
0.00011652435051115612	274026
0.00011645716246195892	526208
0.00011643993272168754	213358
0.00011643468370058907	17320
0.00011643156983922336	215883
0.00011640545168762262	783532
0.00011639714612001248	60231
0.00011636088575433657	64680
0.00011632586320881944	111144
0.00011630891908274657	517905
0.0001162920400549988	175865
0.00011625937882417224	367616
0.00011622784299948457	412544
0.00011619739700674669	518738
0.00011616800620408033	544329
0.00011613963687047509	640795
0.00011613105850788926	850476
0.00011611225619335313	752376
0.00011609066844023222	303
0.00011608728752206021	14791
0.00011608583225525333	763814
0.0001160699135492669	496029
0.00011606033401975995	828771
0.0001160357313167806	850608
0.00011600045835244146	666029
0.00011590361352913236	762248
0.00011562981563788147	283828
0.00011537074123390064	383195
0.00011526085474759207	39378
0.00011523336216677949	616937
0.00011512462700800432	159204
0.00011508440832515876	739945
0.0001150828982922286	12423
0.0001150743699165397	858556
0.00011498779770909525	28364
0.00011497757519292331	383511
0.0001149726784322446	892287
0.00011489761873590195	671586
0.00011464516470108472	550272
0.00011459316171595407	827299
0.00011453541883196687	202339
0.00011439933185092177	274269
0.00011434202613890905	189159
0.00011434202613890905	795791
0.0001143179832102884	311987
0.00011428259967342385	399310
0.00011424426473480268	69743
0.00011408506371689324	108
0.00011405898932204816	601439
0.00011404297361086178	44171
0.00011399426642538687	404448
0.00011397316850000781	303790
0.000113959616838622	398978
0.00011391828210952398	540930
0.00011382526299277947	596374
0.0001137958359626211	550499
0.00011376179772507004	509416
0.00011372149032474357	201303
0.00011364888983712787	394729
0.00011359834680856527	297409
0.00011357920443971824	588339
0.00011357113971361603	395311
0.00011353941332605205	614008
0.00011353179463654502	882227
0.00011348703364477718	194264
0.0001133697225281214	875778
0.00011331754019945395	582240
0.00011308166389896283	357073
0.0001130094054162951	590635
0.00011299190382917017	60354
0.00011299064711819712	242220
0.00011292046786000525	585953
0.00011288177165767518	729403
0.00011287923123649985	601113
0.00011284021430241739	130431
0.00011280275681259245	455826
0.00011274962607629212	564998
0.00011266525361376255	909481
0.00011265960636473573	134814
0.00011263774770112931	591710
0.00011260707015635042	911473
0.00011259915328122513	378690
0.0001125928137058668	18642
0.000112588892241599	32904
0.000112588892241599	161254
0.000112588892241599	250202
0.000112588892241599	361284
0.000112588892241599	573539
0.000112588892241599	786567
0.000112588892241599	868980
0.000112588892241599	911039
0.00011257928201755537	891207
0.00011253111240720286	321918
0.00011243248892759765	547647
0.00011241620856846458	871952
0.00011231587304789591	500279
0.00011229544685523236	610697
0.00011220427280987178	224718
0.0001121789709368794	634698
0.00011208629226931283	325649
0.00011170342181367294	10359
0.00011163363453943144	711956
0.0001115847019630806	266071
0.00011156297144767077	675415
0.00011154071275112508	426126
0.00011152646809579113	912700
0.00011147754225264058	80527
0.00011137091984449623	199486
0.00011129624849571951	739548
0.00011124276991411803	578320
0.00011123646028597874	855845
0.00011120704130069982	75992
0.00011120704130069982	308477
0.00011118947937650896	331956
0.00011110032181832232	165137
0.00011108700071740925	102796
0.00011102774193422214	831833
0.00011102143580873	502485
0.00011101268536520652	321569
0.00011099580801655227	115456
0.00011097567926129042	479937
0.00011092344026478952	537183
0.00011092344026478952	914724
0.000110806519576678	356878
0.00011078228153227735	164995
0.00011077789301185374	208519
0.00011072081407424039	297693
0.00011072081407424039	538607
0.00011068037325950195	551066
0.00011064318052484554	162660
0.00011048056004993479	861331
0.00011047890567154886	871917
0.00011028744483371645	200529
0.00011026359415817104	829672
0.00011018934128885895	313461
0.0001101241329356102	711413
0.00011004201027177443	710570
0.00010998023939106908	572646
0.00010976021027121421	264427
0.00010974701801215762	874637
0.00010973853308170596	387435
0.00010960259694091215	104806
0.00010959994773510904	512753
0.00010956544374362576	870276
0.00010955853119534587	150654
0.0001094488638495452	31180
0.00010941647094211343	727850
0.00010941100822616435	297291
0.0001093713030127009	179892
0.0001093425716809189	32595
0.00010927268573379166	855587
0.00010925935698016782	284455
0.0001091747031025264	266190
0.00010915255396781955	474339
0.00010912893093735248	911932
0.00010905936760175439	355399
0.0001090565392125894	492321
0.00010904979046150268	371190
0.0001090137650365238	436135
0.00010899132151152168	569237
0.00010893525482115281	643969
0.00010888149719915002	668856
0.00010882995813494181	722881
0.00010878054984315507	725853
0.00010875305887630835	300771
0.0001087211044246385	859329
0.00010870522769087911	826260
0.00010861523153114979	762848
0.00010848344633564138	381932
0.00010838084385601403	816778
0.00010835562155560252	113076
0.00010835477978818899	528720
0.00010831735471319928	801074
0.0001082408159294313	371814
0.00010821972324809659	396554
0.00010816253272595726	500627
0.00010807782614820409	102669
0.0001080460985898653	146582
0.00010798672788437977	419302
0.00010787208528136135	751408
0.0001078656523203515	433100
0.00010784735646674742	413847
0.00010783438782807242	64096
0.00010778571411450532	460268
0.00010770064977983678	490144
0.00010763150837607552	7124
0.00010760361936427886	29338
0.00010758574734466413	550358
0.00010723177546150606	829210
0.00010722166682052495	1181
0.00010716799729024645	513400
0.00010711527720414036	393967
0.00010710291653937904	702328
0.00010697070736002925	734280
0.00010678398373951553	95
0.00010676898191825998	384313
0.00010675967737293319	514497
0.00010671166036881497	405329
0.0001066976534740895	579329
0.00010659288678639728	752998
0.00010651611073810562	641941
0.0001064952362219849	719514
0.00010645867013779727	660286
0.00010643274644188115	7550
0.00010634472765302179	534076
0.00010626082816137256	349585
0.0001061910200865997	247978
0.00010608024966971062	247497
0.00010604668393187779	174452
0.00010604221241562284	578342
0.00010599864907632484	288719
0.00010587468503152345	827415
0.000105823807171153	274292
0.00010579112313838243	686133
0.00010578353426343452	748197
0.00010573498575418706	270970
0.00010570460126419608	631523
0.00010564251108759124	155396
0.00010561339048953409	75773
0.00010554594708513985	444611
0.00010553335699666896	189556
0.00010553335699666896	522407
0.00010549205991279922	221432
0.00010549205991279922	876416
0.00010530639421166807	569659
0.0001052330911978115	894729
0.00010522925265418321	487734
0.00010505607314556821	675826
0.00010498961142763794	585862
0.00010496487199184759	902135
0.00010491271711123721	796519
0.00010491271711123721	854482
0.00010490885648456892	521022
0.00010490437530484129	213686
0.00010465320418521076	726601
0.00010461771217139333	682655
0.00010461046911752285	385135
0.00010454509583626259	376121
0.00010453606772086925	442179
0.0001045329701172725	567302
0.00010445504092206042	492562
0.00010443600092236032	531406
0.00010442659387309064	913298
0.0001043945512484692	622842
0.00010437373019406484	728389
0.00010433461868541671	364390
0.00010433125282326127	26122
0.00010413686218429181	33881
0.00010410325873050184	565454
0.00010407523784185776	247149
0.00010406852855368747	911165
0.00010402748989498189	324382
0.00010397415055072982	477716
0.00010393678362110731	644008
0.00010368267540506774	795647
0.00010367206908269763	227661
0.0001036693369593311	886971
0.0001036595950208939	221885
0.00010345730164045282	348608
0.00010341901063527666	638551
0.00010338677012015022	817862
0.00010338298345330883	15018
0.0001033724972578569	895761
0.00010336441461925936	683587
0.00010333912561507925	484299
0.00010333502568480143	107261
0.0001033067889960977	621563
0.0001033067889960977	661161
0.00010318211070803233	362103
0.00010305992833619122	339858
0.00010303067938439376	209672
0.00010292479308258133	589089
0.00010288302562358825	262824
0.0001028674244320988	299228
0.00010285235122402359	334157
0.00010281305959548247	617846
0.00010277735569837834	790876
0.00010276533070797122	826406
0.00010269804119545068	88281
0.00010269080819386708	352322
0.00010265795900638512	140825
0.00010258571224076502	758288
0.00010255178479613749	10009
0.00010254646154769156	763815
0.00010251007601993857	525397
0.00010249747529436523	803905
0.00010243418454117392	502484
0.00010239751071698029	206688
0.00010232896601944896	397349
0.00010227555051946146	821298
0.00010226823602404891	781509
0.00010225927260354683	717491
0.00010222317924937913	472143
0.00010215440034254037	138412
0.00010212495553334026	818349
0.00010211068998158723	303874
0.000102075052278288	15555
0.000102075052278288	129224
0.000102075052278288	430936
0.000102075052278288	608292
0.0001020638052009382	601928
0.00010201081103456032	544982
0.00010199324844813782	140823
0.00010196187893563393	59451
0.0001019249399536831	759848
0.00010192465177202002	499140
0.00010190115635766004	543271
0.00010189036656624158	62856
0.0001017999634954242	20835
0.00010178625035445111	498271
0.0001017271844245613	148484
0.00010172250008054262	758307
0.00010171149125850392	909041
0.0001016743478044926	835220
0.0001016637289148205	605435
0.00010163094214281675	809161
0.00010155929706489397	815470
0.00010154827839775262	591075
0.00010153321514498662	769749
0.00010153321514498662	820121
0.00010149844975129732	477577
0.00010149771160833172	168683
0.0001014698011011602	517327
0.00010145602633376518	610601
0.0001014438594745194	845445
0.0001014321090534655	728753
0.00010133025110429488	136364
0.00010131196469497869	362648
0.00010124615636614007	815510
0.000101207074272353	297073
0.00010118888846706569	342492
0.00010116244807552398	129904
0.00010104768159837318	673551
0.0001009250634256137	682538
0.00010084862473885128	107010
0.00010084645111316148	83461
0.00010083988306839606	81997
0.00010082946540950971	105460
0.00010081488641427446	20851
0.00010081488641427446	102817
0.00010081488641427446	214956
0.00010081488641427446	221987
0.00010081488641427446	328884
0.00010081488641427446	715348
0.00010081488641427446	747234
0.00010081488641427446	833409
0.00010078458993243503	844509
0.0001007679286896921	506445
0.00010073529536889149	141685
0.00010063661594823392	911899
0.00010052217115471816	163524
0.00010050487433649238	559658
0.0001004757138152656	335784
0.00010043249043207809	105518
0.00010036766889572745	186427
0.00010034249935604464	715788
0.00010031243578614279	285623
0.0001002808019382706	577572
0.00010020450207960919	550473
0.00010015377202362226	251301
0.00010009253192578073	749231
0.00010009148219150339	891280
9.994006481533808e-05	127507
9.989936737478123e-05	479889
9.988585455029427e-05	854606
9.983977083173132e-05	708923
9.972395442259291e-05	24198
9.969764560189424e-05	474774
9.954584627256836e-05	755172
9.95429774000265e-05	46977
9.95429774000265e-05	417121
9.953635919245248e-05	91920
9.952059618534967e-05	464597
9.947645221347094e-05	523698
9.946551720366305e-05	655156
9.944208393521033e-05	915266
9.941098945782261e-05	911214
9.94109013777146e-05	530439
9.93672316507123e-05	55948
9.93529649066218e-05	864802
9.93389821893056e-05	847578
9.928995202442242e-05	890259
9.918218821871538e-05	321131
9.913373844197996e-05	139866
9.906914696341177e-05	412636
9.893612308558934e-05	767896
9.8921259129981e-05	619403
9.889146588725943e-05	232673
9.884529617168535e-05	397443
9.880460464512231e-05	261657
9.880221137754621e-05	710138
9.856923009982378e-05	388724
9.854329118287213e-05	581413
9.846031098083687e-05	15911
9.83936104658977e-05	174429
9.8332168538845e-05	688736
9.829862445680893e-05	726181
9.826407485550929e-05	857993
9.823683328821428e-05	873003
9.821073450828041e-05	889430
9.819550235902712e-05	137744
9.819550235902712e-05	380469
9.819550235902712e-05	773007
9.818732430598091e-05	174079
9.815637604563833e-05	185506
9.814836124794467e-05	697273
9.812665942025187e-05	223146
9.811479538476578e-05	415568
9.811070353297434e-05	726722
9.809813020512464e-05	291784
9.80877369431761e-05	639338
9.807074538699819e-05	411834
9.806222966005029e-05	759470
9.804446316329884e-05	588419
9.800079159193683e-05	509017
9.799491997627765e-05	892088
9.797795963918637e-05	508302
9.797171429673884e-05	898543
9.796062930364338e-05	673694
9.791448831765122e-05	255898
9.775585277452787e-05	371358
9.775354957180229e-05	24891
9.773920686803939e-05	457499
9.77212141172954e-05	384018
9.77025758192846e-05	709795
9.766477454908694e-05	241029
9.752088636315873e-05	636692
9.751423290250822e-05	260675
9.738336428104648e-05	291224
9.735130946199437e-05	897235
9.708962116853573e-05	252263
9.705998888582686e-05	505991
9.705389405242346e-05	22542
9.704587764213107e-05	243507
9.699302446423343e-05	654192
9.693910634971812e-05	291475
9.693451457849267e-05	440121
9.679892063640488e-05	904398
9.665919888663113e-05	594889
9.665631539171672e-05	341740
9.664980926667611e-05	190098
9.664980926667611e-05	591044
9.66427411385283e-05	399005
9.654335567491603e-05	13714
9.652170571285131e-05	581296
9.650549597480929e-05	150432
9.64762885851231e-05	349389
9.640375813578111e-05	238028
9.639590701831156e-05	538816
9.63905891562737e-05	68656
9.63905891562737e-05	124846
9.63905891562737e-05	198263
9.63905891562737e-05	218652
9.63905891562737e-05	644345
9.638571697759278e-05	93372
9.636410786810956e-05	649653
9.635938488955392e-05	126859
9.63539806217775e-05	718986
9.634709715628149e-05	676971
9.63403948104006e-05	669294
9.633409179215306e-05	153819
9.63168337516552e-05	872656
9.630979858001207e-05	263789
9.628646744627325e-05	342983
9.626406185611928e-05	360321
9.624254651898936e-05	429013
9.622188735977997e-05	547212
9.621168891488921e-05	625711
9.620205148928241e-05	553433
9.619194065836217e-05	34207
9.618300717407233e-05	555465
9.616472380603319e-05	573860
9.615461866707477e-05	735526
9.614717187166451e-05	639779
9.613032292130119e-05	707438
9.611414953835237e-05	817698
9.60986253086584e-05	862197
9.600454435939646e-05	563745
9.599675414082377e-05	99040
9.599483418984386e-05	883794
9.599200030108782e-05	228116
9.594210618026981e-05	6082
9.594210618026981e-05	23070
9.594210618026981e-05	144776
9.594210618026981e-05	258288
9.590338940608634e-05	756174
9.58901082917791e-05	883596
9.581707979130272e-05	877905
9.574906667614092e-05	335006
9.574700466481929e-05	344551
9.57123823141927e-05	845467
9.5706860907938e-05	445819
9.57028745593005e-05	132198
9.569860093904282e-05	873005
9.564139197961062e-05	242339
9.56162522326421e-05	818839
9.561188057145672e-05	297892
9.559684208726634e-05	838098
9.558406927435856e-05	331855
9.556977874004386e-05	130702
9.555786014636129e-05	482167
9.552358451988257e-05	852127
9.549340644972783e-05	901704
9.543870879494924e-05	476901
9.539182408937447e-05	537762
9.538518192920717e-05	755503
9.535711361607917e-05	435905
9.535121522940732e-05	113861
9.53480018465095e-05	601026
9.53409127948862e-05	157626
9.522721725797237e-05	27821
9.519867444158264e-05	584147
9.512083960699956e-05	711307
9.510611548069022e-05	893831
9.5001713143809e-05	801782
9.497699088955654e-05	737108
9.496730042327498e-05	21255
9.492965921029318e-05	668761
9.488963047667073e-05	207414
9.476092556452756e-05	438209
9.472168853790986e-05	669578
9.472042339908181e-05	128085
9.4709192667332e-05	467572
9.467554133246702e-05	609558
9.447543937295803e-05	625458
9.442887966908978e-05	720222
9.440047905709844e-05	38716
9.434567659738411e-05	632491
9.434458770027978e-05	741083
9.43063143160288e-05	368138
9.428948717111636e-05	799152
9.426155680648632e-05	228004
9.418891728096202e-05	180487
9.417493483380449e-05	84439
9.416620883677323e-05	110671
9.416390559116961e-05	824020
9.401893698907032e-05	38599
9.394205864187166e-05	461469
9.361342667853842e-05	706404
9.357509465079519e-05	746691
9.357263756694096e-05	308674
9.350457104497119e-05	178973
9.343800222672077e-05	268963
9.337989445899693e-05	298935
9.335045545712157e-05	270982
9.327254309180475e-05	658785
9.325777642522649e-05	713382
9.325756670939242e-05	329361
9.32055774158105e-05	377132
9.310765555522239e-05	59330
9.310765555522239e-05	165103
9.310765555522239e-05	248066
9.310765555522239e-05	304212
9.310765555522239e-05	396556
9.310765555522239e-05	409119
9.310765555522239e-05	500180
9.310765555522239e-05	516776
9.310765555522239e-05	550571
9.310765555522239e-05	831096
9.310765555522239e-05	880417
9.310219779232168e-05	481353
9.306500104436455e-05	307369
9.303602322423639e-05	589535
9.283726258916445e-05	411310
9.280716203985718e-05	538127
9.275576206861876e-05	647041
9.271735983062474e-05	783428
9.271465641678269e-05	431311
9.267190623625994e-05	104205
9.265112217798263e-05	3694
9.258184717565932e-05	439850
9.257825764304414e-05	308
9.255069915761602e-05	813958
9.253933851980833e-05	123
9.252448807991475e-05	587721
9.246979447472869e-05	755286
9.244899890011844e-05	829940
9.244281782814479e-05	193
9.232409656077587e-05	481608
9.229334122466282e-05	732742
9.228230690223386e-05	498230
9.22404053144468e-05	563639
9.214802554468186e-05	554415
9.211942040719411e-05	868450
9.211077873052025e-05	790598
9.210153427573309e-05	617999
9.20802713220868e-05	907148
9.202332163815212e-05	510956
9.194544576849441e-05	377596
9.193101370159995e-05	38354
9.186946475529916e-05	120173
9.186813485598907e-05	224040
9.177009843876248e-05	682094
9.176569583026428e-05	588731
9.174183722949283e-05	821423
9.174023851766327e-05	111584
9.17201201790182e-05	90
9.170706278888166e-05	40573
9.169429987642714e-05	87778
9.16818246456252e-05	152376
9.167150269821047e-05	192825
9.166963046050828e-05	157076
9.165771084138435e-05	236583
9.164605946112179e-05	336174
9.162536901750109e-05	487229
9.161444471701124e-05	532139
9.160736769136048e-05	492925
9.160718598559767e-05	348167
9.160376574672582e-05	561434
9.160271716959032e-05	716840
9.15933264671372e-05	620065
9.158312137121666e-05	642997
9.156385011822948e-05	695805
9.155430556173947e-05	797941
9.15362807004984e-05	857520
9.149729500678835e-05	708059
9.148148173464747e-05	806460
9.147312505971871e-05	54008
9.147312505971871e-05	110177
9.147312505971871e-05	223960
9.147312505971871e-05	295441
9.147312505971871e-05	353723
9.147312505971871e-05	411807
9.147312505971871e-05	624147
9.146513799827183e-05	78730
9.143526950363026e-05	95579
9.142039299023851e-05	101209
9.137607722118001e-05	126882
9.137203382545603e-05	572741
9.136135254194459e-05	741997
9.134276564031476e-05	139383
9.134147028732447e-05	438505
9.134005014594991e-05	685024
9.133656133912984e-05	645313
9.130653961690922e-05	812056
9.130243349201883e-05	255763
9.127787772145537e-05	89870
9.12750845975472e-05	265399
9.126942427758713e-05	40140
9.125099236188477e-05	856127
9.124485651569392e-05	411441
9.123654311879381e-05	261323
9.123654311879381e-05	469704
9.12257699661039e-05	398093
9.117624770522707e-05	207625
9.111048112424117e-05	707188
9.107733135038015e-05	565795
9.107733135038015e-05	784300
9.103593414117077e-05	86526
9.098714905764373e-05	848130
9.088505575699437e-05	564740
9.088440254663633e-05	278055
9.085968347167467e-05	824156
9.08126446626183e-05	574208
9.074987832100129e-05	78952
9.071613798958875e-05	770077
9.065392990145274e-05	250065
9.062143270093495e-05	67606
9.060131156100811e-05	60196
9.056135809780902e-05	147077
9.051419839754902e-05	763903
9.047853034763641e-05	259083
9.040040316252028e-05	117695
9.03462480510659e-05	877694
9.034248452464901e-05	739714
9.03057876888788e-05	330550
9.029967928390455e-05	186908
9.028330655720321e-05	732203
9.023793396182019e-05	98140
9.023596230159116e-05	134949
9.022877849841218e-05	28226
9.017441266013627e-05	11719
9.01693035666625e-05	146744
9.016435017722691e-05	256053
9.015954655009898e-05	354516
9.015488701286983e-05	483383
9.015036614904065e-05	545176
9.014597878530396e-05	612778
9.014171997948128e-05	630714
9.013758500908437e-05	645504
9.013356936046909e-05	667946
9.012966871855288e-05	721296
9.012587895706597e-05	877758
9.012219612930782e-05	896873
9.001025590251654e-05	646381
9.001018068869598e-05	889203
8.989892708393943e-05	44157
8.98619152245969e-05	240138
8.982952393266393e-05	320030
8.979200054158695e-05	887810
8.976650745064972e-05	648186
8.975578183091431e-05	607950
8.973173026045299e-05	234914
8.970701477348316e-05	566567
8.965649324282855e-05	890766
8.963205353522967e-05	225950
8.962334124365403e-05	229271
8.950395112619142e-05	195942
8.950395112619142e-05	410431
8.943334540599194e-05	292755
8.940440243008535e-05	837860
8.939029839225628e-05	268882
8.938753157396e-05	427064
8.927393194471995e-05	432268
8.923086660583123e-05	830405
8.919620392145124e-05	616050
8.919620392145124e-05	687010
8.914278176574621e-05	59004
8.91366413475869e-05	758854
8.911204445897174e-05	6236
8.904645283415218e-05	866638
8.885667375626018e-05	186688
8.8852060034232e-05	44
8.884848054369656e-05	747235
8.884846800022764e-05	153404
8.883789069224956e-05	668144
8.881520703117538e-05	58224
8.881520703117538e-05	511066
8.881520703117538e-05	582227
8.881520703117538e-05	625992
8.879502426433856e-05	216188
8.874739068941053e-05	151644
8.873442664738271e-05	235848
8.873196644322627e-05	709644
8.870612139134984e-05	422781
8.870034356295748e-05	145
8.868549061749746e-05	9652
8.867761642299001e-05	761405
8.867107048558007e-05	20483
8.865707107891186e-05	138261
8.864348059049699e-05	349941
8.863028749405353e-05	417593
8.86174805434745e-05	611607
8.861317742050717e-05	132769
8.858863137885526e-05	396216
8.858180297321056e-05	825128
8.85704266819608e-05	875690
8.856938184780458e-05	548392
8.853547451801289e-05	752010
8.853373878815763e-05	481946
8.853178081254865e-05	150061
8.853079963319474e-05	841920
8.835211922622466e-05	356995
8.833726100944755e-05	703547
8.832774480443243e-05	570625
8.832774480443243e-05	458042
8.830633101994472e-05	619274
8.82761998735994e-05	261252
8.821155069120227e-05	700113
8.818219854871599e-05	211052
8.817328205228779e-05	410429
8.814050007828123e-05	472531
8.813686816741762e-05	258289
8.813238866265093e-05	542323
8.81290158751744e-05	646117
8.810980493918106e-05	684191
8.809217772396854e-05	761601
8.79423749950745e-05	500096
8.791901966935433e-05	46642
8.779218520695453e-05	736470
8.779177987427902e-05	267095
8.77824930123176e-05	454526
8.763672349851139e-05	117887
8.76215523680052e-05	180956
8.753527917431747e-05	794232
8.751923389855668e-05	227172
8.742903244345768e-05	741546
8.742253178630828e-05	784158
8.737629141682654e-05	302518
8.724243510011797e-05	796589
8.715531156414731e-05	209021
8.709707202217328e-05	691198
8.706391489125073e-05	841012
8.704297590002877e-05	128998
8.700750786387307e-05	289256
8.699213953654098e-05	740268
8.693593294714108e-05	400658
8.689367343048675e-05	213454
8.689367343048675e-05	221354
8.688765295917127e-05	565221
8.686449497987047e-05	562208
8.676564863087834e-05	710024
8.673236014678003e-05	357307
8.672742732658097e-05	658852
8.672473960837761e-05	41297
8.672473960837761e-05	637455
8.672473960837761e-05	734134
8.672473960837761e-05	859840
8.661497771970357e-05	433015
8.660975279077645e-05	106308
8.660754238118642e-05	458775
8.659888881464053e-05	193122
8.653035420793626e-05	446240
8.653035420793626e-05	638713
8.651839008596043e-05	135706
8.640608847825125e-05	155161
8.64004324577315e-05	701187
8.639512965782121e-05	306625
8.639345223030366e-05	13734
8.637106823584656e-05	824436
8.636097425851911e-05	742770
8.633620914939006e-05	679814
8.629823934710677e-05	665001
8.629744852755244e-05	325889
8.62895748369494e-05	722162
8.628109480642804e-05	783419
8.626766451102277e-05	270880
8.626766451102277e-05	639018
8.626766451102277e-05	902124
8.626582032922239e-05	416098
8.623382268143221e-05	500975
8.622922944607706e-05	74923
8.617682692102933e-05	223831
8.614671768942303e-05	333112
8.614332597224284e-05	222482
8.613024706125832e-05	75664
8.613024706125832e-05	95858
8.613024706125832e-05	105519
8.613024706125832e-05	582823
8.612332532253206e-05	691564
8.608619893829416e-05	657059
8.593199589374199e-05	302504
8.588094782198833e-05	541212
8.586333231758059e-05	832916
8.575026792966291e-05	46102
8.569237617250897e-05	893606
8.566789690276159e-05	135295
8.557864184921039e-05	61957
8.5550759097854e-05	791922
8.55147159653372e-05	874453
8.550294341130293e-05	198124
8.546905219072694e-05	704416
8.544616338253135e-05	593541
8.538754902487023e-05	327930
8.536903996569958e-05	635686
8.525867110547747e-05	163242
8.524426598027826e-05	104074
8.521391432400554e-05	331539
8.516218100726881e-05	41619
8.51471295762652e-05	201187
8.508919456335399e-05	560004
8.507974848109927e-05	564202
8.504403789407901e-05	730552
8.500245176198932e-05	5
8.499384801250096e-05	685946
8.497431666446866e-05	490040
8.496951074285971e-05	735142
8.496623357331329e-05	698070
8.496302759671073e-05	446528
8.495636128975048e-05	103323
8.494911716349888e-05	851332
8.49441904446959e-05	364067
8.493260942853428e-05	408590
8.493206842176197e-05	298511
8.49215838526093e-05	461894
8.491108123242488e-05	633314
8.48850850258986e-05	793910
8.487589708459598e-05	869334
8.482666491239186e-05	186176
8.474672040092497e-05	185274
8.466960209510695e-05	589311
8.464157362741074e-05	510334
8.462955115240855e-05	882853
8.455825713553006e-05	205108
8.451392444796399e-05	465385
8.451055755933634e-05	27022
8.443246279063861e-05	328841
8.442193162974333e-05	836790
8.439162479631599e-05	571868
8.43644428001673e-05	583708
8.434211058734915e-05	824734
8.409855040224389e-05	467220
8.408212004140771e-05	482899
8.402472774588685e-05	464505
8.394224155065019e-05	88498
8.391741598847991e-05	787328
8.389329409871629e-05	752090
8.382052497667316e-05	867450
8.380712011788124e-05	736122
8.375383127356361e-05	878045
8.375022254656787e-05	857189
8.373353695500438e-05	238588
8.365413811422325e-05	88833
8.365413811422325e-05	104235
8.365413811422325e-05	140075
8.365413811422325e-05	426128
8.365413811422325e-05	678013
8.362672237378243e-05	535748
8.354698191862847e-05	910003
8.346663782361598e-05	570194
8.346178122466325e-05	845924
8.345315771793499e-05	32823
8.339600875539357e-05	791243
